timestamp,v,w
1747995239.1136696,0.0,0.20943951023931956
1747995239.2130704,0.0,0.20943951023931956
1747995239.3130069,0.0,0.20943951023931956
1747995239.4124944,0.0,0.20943951023931956
1747995239.5142627,0.0,0.20943951023931956
1747995239.613106,0.0,0.20943951023931956
1747995239.7131608,0.0,0.20943951023931956
1747995239.8129864,0.0,0.20943951023931956
1747995239.9134774,0.0,0.20943951023931956
1747995240.013356,0.0,0.20943951023931956
1747995240.1126869,0.0,0.20943951023931956
1747995240.2141643,0.0,0.20943951023931956
1747995240.3129306,0.0,0.20943951023931956
1747995240.413264,0.0,0.20943951023931956
1747995240.5138998,0.0,0.20943951023931956
1747995240.6136632,0.0,0.20943951023931956
1747995240.713771,0.0,0.20943951023931956
1747995240.8137777,0.0,0.20943951023931956
1747995240.9142468,0.0,0.20943951023931956
1747995241.012875,0.0,0.20943951023931956
1747995241.1133535,0.0,0.20943951023931956
1747995241.2137806,0.0,0.20943951023931956
1747995241.3140252,0.0,0.20943951023931956
1747995241.4134533,0.0,0.20943951023931956
1747995241.5162265,0.0,0.20943951023931956
1747995241.61447,0.0,0.20943951023931956
1747995241.7147927,0.0,0.20943951023931956
1747995241.8129215,0.0,0.20943951023931956
1747995241.9126494,0.0,0.20943951023931956
1747995242.013093,0.0,0.20943951023931956
1747995242.1147063,0.0,0.20943951023931956
1747995242.212729,0.0,0.20943951023931956
1747995242.3132412,0.0,0.20943951023931956
1747995242.415399,0.0,0.20943951023931956
1747995242.513541,0.0,0.20943951023931956
1747995242.6161509,0.0,0.20943951023931956
1747995242.71311,0.0,0.20943951023931956
1747995242.813528,0.0,0.20943951023931956
1747995242.916476,0.0,0.20943951023931956
1747995243.0149636,0.0,0.20943951023931956
1747995243.112903,0.0,0.20943951023931956
1747995243.215523,0.0,0.20943951023931956
1747995243.3161767,0.0,0.20943951023931956
1747995243.4142046,0.0,0.20943951023931956
1747995243.5153716,0.0,0.20943951023931956
1747995243.6150463,0.0,0.20943951023931956
1747995243.713402,0.0,0.20943951023931956
1747995243.8133795,0.0,0.20943951023931956
1747995243.9133363,0.0,0.20943951023931956
1747995244.0136352,0.0,0.20943951023931956
1747995244.1124518,0.0,0.20943951023931956
1747995244.2130663,0.0,0.20943951023931956
1747995244.3138964,0.0,0.20943951023931956
1747995244.4143217,0.0,0.20943951023931956
1747995244.5161095,0.0,0.20943951023931956
1747995244.6202745,0.0,0.20943951023931956
1747995244.7225811,0.0,0.20943951023931956
1747995244.82176,0.0,0.20943951023931956
1747995244.9143267,0.0,0.20943951023931956
1747995245.012872,0.0,0.20943951023931956
1747995245.1135697,0.0,0.20943951023931956
1747995245.213921,0.0,0.20943951023931956
1747995245.3139608,0.0,0.20943951023931956
1747995245.4131002,0.0,0.20943951023931956
1747995245.5136142,0.0,0.20943951023931956
1747995245.612857,0.0,0.20943951023931956
1747995245.7141607,0.0,0.20943951023931956
1747995245.8152912,0.0,0.20943951023931956
1747995245.914366,0.0,0.20943951023931956
1747995246.0165384,0.0,0.20943951023931956
1747995246.1139865,0.0,0.20943951023931956
1747995246.2168703,0.0,0.20943951023931956
1747995246.3167055,0.0,0.20943951023931956
1747995246.4165668,0.0,0.20943951023931956
1747995246.5126274,0.0,0.20943951023931956
1747995246.6128857,0.0,0.20943951023931956
1747995246.7129092,0.0,0.20943951023931956
1747995246.814648,0.0,0.20943951023931956
1747995246.9130824,0.0,0.20943951023931956
1747995247.0146868,0.0,0.20943951023931956
1747995247.1149385,0.0,0.20943951023931956
1747995247.213082,0.0,0.20943951023931956
1747995247.313433,0.0,0.20943951023931956
1747995247.4134974,0.0,0.20943951023931956
1747995247.5127342,0.0,0.20943951023931956
1747995247.6143155,0.0,0.20943951023931956
1747995247.7205112,0.0,0.20943951023931956
1747995247.812898,0.0,0.20943951023931956
1747995247.9211693,0.0,0.20943951023931956
1747995248.0135272,0.0,0.20943951023931956
1747995248.1131573,0.0,0.20943951023931956
1747995248.216566,0.0,0.20943951023931956
1747995248.3230715,0.0,0.20943951023931956
1747995248.4134805,0.0,0.20943951023931956
1747995248.5138357,0.0,0.20943951023931956
1747995248.614105,0.0,0.20943951023931956
1747995248.7131913,0.0,0.20943951023931956
1747995248.8135483,0.0,0.20943951023931956
1747995248.9139605,0.0,0.20943951023931956
1747995249.0125203,0.0,0.20943951023931956
1747995249.1133795,0.0,0.20943951023931956
1747995249.2133493,0.0,0.20943951023931956
1747995249.3155103,0.0,0.20943951023931956
1747995249.4137027,0.0,0.20943951023931956
1747995249.5131056,0.0,0.20943951023931956
1747995249.6127195,0.0,0.20943951023931956
1747995249.7145293,0.0,0.20943951023931956
1747995249.8125832,0.0,0.20943951023931956
1747995249.9171243,0.0,0.20943951023931956
1747995250.0143232,0.0,0.20943951023931956
1747995250.1133292,0.0,0.20943951023931956
1747995250.2140822,0.0,0.20943951023931956
1747995250.3131163,0.0,0.20943951023931956
1747995250.4135082,0.0,0.20943951023931956
1747995250.5145535,0.0,0.20943951023931956
1747995250.613566,0.0,0.20943951023931956
1747995250.7137864,0.0,0.20943951023931956
1747995250.8152122,0.0,0.20943951023931956
1747995250.9137938,0.0,0.20943951023931956
1747995251.014112,0.0,0.20943951023931956
1747995251.1149566,0.0,0.20943951023931956
1747995251.2142758,0.0,0.20943951023931956
1747995251.3127184,0.0,0.20943951023931956
1747995251.413429,0.0,0.20943951023931956
1747995251.51422,0.0,0.20943951023931956
1747995251.6141999,0.0,0.20943951023931956
1747995251.7125988,0.0,0.20943951023931956
1747995251.86234,0.0,0.0
1747995251.915408,0.15,-0.13962634015954636
1747995252.0128632,0.15,-0.13962634015954636
1747995252.11283,0.15,-0.13962634015954636
1747995252.2126937,0.15,-0.13962634015954636
1747995252.3125665,0.15,-0.13962634015954636
1747995252.4140103,0.15,-0.13962634015954636
1747995252.5140717,0.15,-0.13962634015954636
1747995252.6132588,0.15,-0.13962634015954636
1747995252.7155197,0.15,-0.13962634015954636
1747995252.813146,0.15,-0.13962634015954636
1747995252.9149272,0.15,-0.13962634015954636
1747995253.0153358,0.15,-0.13962634015954636
1747995253.115031,0.15,-0.13962634015954636
1747995253.2128613,0.15,-0.13962634015954636
1747995253.312516,0.15,-0.13962634015954636
1747995253.4139833,0.15,-0.13962634015954636
1747995253.5128522,0.15,-0.13962634015954636
1747995253.6125302,0.15,-0.13962634015954636
1747995253.7128685,0.15,-0.13962634015954636
1747995253.812558,0.15,-0.13962634015954636
1747995253.9133687,0.15,-0.13962634015954636
1747995254.0125346,0.15,-0.13962634015954636
1747995254.1133301,0.15,-0.13962634015954636
1747995254.2141776,0.15,-0.13962634015954636
1747995254.3130043,0.15,-0.13962634015954636
1747995254.4142163,0.15,-0.13962634015954636
1747995254.5133767,0.15,-0.13962634015954636
1747995254.6134346,0.15,-0.13962634015954636
1747995254.713846,0.15,-0.13962634015954636
1747995254.8126872,0.15,-0.13962634015954636
1747995254.9127173,0.15,-0.13962634015954636
1747995255.0157127,0.15,-0.13962634015954636
1747995255.113566,0.15,-0.13962634015954636
1747995255.2148948,0.15,-0.13962634015954636
1747995255.3129063,0.15,-0.13962634015954636
1747995255.413959,0.15,-0.13962634015954636
1747995255.5138214,0.15,-0.13962634015954636
1747995255.6129904,0.15,-0.13962634015954636
1747995255.713917,0.15,-0.13962634015954636
1747995255.8143137,0.15,-0.13962634015954636
1747995255.9133334,0.15,-0.13962634015954636
1747995256.013791,0.15,-0.13962634015954636
1747995256.1134882,0.15,-0.13962634015954636
1747995256.216288,0.15,-0.13962634015954636
1747995256.312553,0.15,-0.13962634015954636
1747995256.416249,0.15,-0.13962634015954636
1747995256.5157464,0.15,-0.13962634015954636
1747995256.6128302,0.15,-0.13962634015954636
1747995256.714206,0.15,-0.13962634015954636
1747995256.8156965,0.15,-0.13962634015954636
1747995256.9155986,0.15,-0.13962634015954636
1747995257.013201,0.15,-0.13962634015954636
1747995257.114304,0.15,-0.13962634015954636
1747995257.2136872,0.15,-0.13962634015954636
1747995257.3148665,0.15,-0.13962634015954636
1747995257.414345,0.15,-0.13962634015954636
1747995257.5135446,0.15,-0.13962634015954636
1747995257.6147766,0.15,-0.13962634015954636
1747995257.7136722,0.15,-0.13962634015954636
1747995257.812479,0.15,-0.13962634015954636
1747995257.9127445,0.15,-0.13962634015954636
1747995258.0145822,0.15,-0.13962634015954636
1747995258.1140254,0.15,-0.13962634015954636
1747995258.213873,0.15,-0.13962634015954636
1747995258.3147142,0.15,-0.13962634015954636
1747995258.4132724,0.15,-0.13962634015954636
1747995258.5141075,0.15,-0.13962634015954636
1747995258.6125574,0.15,-0.13962634015954636
1747995258.7149537,0.15,-0.13962634015954636
1747995258.8162112,0.15,-0.13962634015954636
1747995258.91478,0.15,-0.13962634015954636
1747995259.0124347,0.15,-0.13962634015954636
1747995259.112346,0.15,-0.13962634015954636
1747995259.2149177,0.15,-0.13962634015954636
1747995259.3136907,0.15,-0.13962634015954636
1747995259.4125211,0.15,-0.13962634015954636
1747995259.5151486,0.15,-0.13962634015954636
1747995259.6124504,0.15,-0.13962634015954636
1747995259.71399,0.15,-0.13962634015954636
1747995259.8176665,0.15,-0.13962634015954636
1747995259.9161458,0.15,-0.13962634015954636
1747995260.0149968,0.15,-0.13962634015954636
1747995260.1159918,0.15,-0.13962634015954636
1747995260.2135787,0.15,-0.13962634015954636
1747995260.3139503,0.15,-0.13962634015954636
1747995260.4183424,0.15,-0.13962634015954636
1747995260.5156677,0.15,-0.13962634015954636
1747995260.612649,0.15,-0.13962634015954636
1747995260.7145555,0.15,-0.13962634015954636
1747995260.8138115,0.15,-0.13962634015954636
1747995260.912675,0.15,-0.13962634015954636
1747995261.012665,0.15,-0.13962634015954636
1747995261.1145866,0.15,-0.13962634015954636
1747995261.2161605,0.15,-0.13962634015954636
1747995261.3135614,0.15,-0.13962634015954636
1747995261.4143178,0.15,-0.13962634015954636
1747995261.5138185,0.15,-0.13962634015954636
1747995261.6133728,0.15,-0.13962634015954636
1747995261.7143257,0.15,-0.13962634015954636
1747995261.8134713,0.15,-0.13962634015954636
1747995261.912508,0.15,-0.13962634015954636
1747995262.0133944,0.15,-0.13962634015954636
1747995262.1125321,0.15,-0.13962634015954636
1747995262.2124124,0.15,-0.13962634015954636
1747995262.3142135,0.15,-0.13962634015954636
1747995262.415076,0.15,-0.13962634015954636
1747995262.512653,0.15,-0.13962634015954636
1747995262.6128564,0.15,-0.13962634015954636
1747995262.7124245,0.15,-0.13962634015954636
1747995262.8134594,0.15,-0.13962634015954636
1747995262.9128652,0.15,-0.13962634015954636
1747995263.0145745,0.15,-0.13962634015954636
1747995263.1144047,0.15,-0.13962634015954636
1747995263.2142878,0.15,-0.13962634015954636
1747995263.3201065,0.15,-0.13962634015954636
1747995263.4137008,0.15,-0.13962634015954636
1747995263.5135396,0.15,-0.13962634015954636
1747995263.6125562,0.15,-0.13962634015954636
1747995263.7147434,0.15,-0.13962634015954636
1747995263.8145936,0.15,-0.13962634015954636
1747995263.9142027,0.15,-0.13962634015954636
1747995264.0146735,0.15,-0.13962634015954636
1747995264.1136966,0.15,-0.13962634015954636
1747995264.2126813,0.15,-0.13962634015954636
1747995264.315462,0.15,-0.13962634015954636
1747995264.4131641,0.15,-0.13962634015954636
1747995264.5127232,0.15,-0.13962634015954636
1747995264.6134763,0.15,-0.13962634015954636
1747995264.716026,0.15,-0.13962634015954636
1747995264.81419,0.15,-0.13962634015954636
1747995264.9131267,0.15,-0.13962634015954636
1747995265.0156963,0.15,-0.13962634015954636
1747995265.113173,0.15,-0.13962634015954636
1747995265.213503,0.15,-0.13962634015954636
1747995265.3150053,0.15,-0.13962634015954636
1747995265.4147527,0.15,-0.13962634015954636
1747995265.514922,0.15,-0.13962634015954636
1747995265.6127293,0.15,-0.13962634015954636
1747995265.7148616,0.15,-0.13962634015954636
1747995265.813941,0.15,-0.13962634015954636
1747995265.912786,0.15,-0.13962634015954636
1747995266.014316,0.15,-0.13962634015954636
1747995266.1132495,0.15,-0.13962634015954636
1747995266.212281,0.15,-0.13962634015954636
1747995266.312843,0.15,-0.13962634015954636
1747995266.4138842,0.15,-0.13962634015954636
1747995266.5135112,0.15,-0.13962634015954636
1747995266.6132078,0.15,-0.13962634015954636
1747995266.714455,0.15,-0.13962634015954636
1747995266.8135412,0.15,-0.13962634015954636
1747995266.9142828,0.15,-0.13962634015954636
1747995267.0124395,0.15,-0.13962634015954636
1747995267.1149478,0.15,-0.13962634015954636
1747995267.2145066,0.15,-0.13962634015954636
1747995267.3136969,0.15,-0.13962634015954636
1747995267.4143882,0.15,-0.13962634015954636
1747995267.5126805,0.15,-0.13962634015954636
1747995267.6134033,0.15,-0.13962634015954636
1747995267.7133324,0.15,-0.13962634015954636
1747995267.8131833,0.15,-0.13962634015954636
1747995267.9129608,0.15,-0.13962634015954636
1747995268.01296,0.15,-0.13962634015954636
1747995268.1129775,0.15,-0.13962634015954636
1747995268.2137258,0.15,-0.13962634015954636
1747995268.314952,0.15,-0.13962634015954636
1747995268.4145322,0.15,-0.13962634015954636
1747995268.512916,0.15,-0.13962634015954636
1747995268.6134925,0.15,-0.13962634015954636
1747995268.7128692,0.15,-0.13962634015954636
1747995268.8139942,0.15,-0.13962634015954636
1747995268.9152079,0.15,-0.13962634015954636
1747995269.0137777,0.15,-0.13962634015954636
1747995269.1139205,0.15,-0.13962634015954636
1747995269.213803,0.15,-0.13962634015954636
1747995269.3143888,0.15,-0.13962634015954636
1747995269.416355,0.15,-0.13962634015954636
1747995269.513177,0.15,-0.13962634015954636
1747995269.6128728,0.15,-0.13962634015954636
1747995269.7130673,0.15,-0.13962634015954636
1747995269.813387,0.15,-0.13962634015954636
1747995269.9145894,0.15,-0.13962634015954636
1747995270.0137691,0.15,-0.13962634015954636
1747995270.1149564,0.15,-0.13962634015954636
1747995270.2133741,0.15,-0.13962634015954636
1747995270.3149142,0.15,-0.13962634015954636
1747995270.4138298,0.15,-0.13962634015954636
1747995270.513973,0.15,-0.13962634015954636
1747995270.615901,0.15,-0.13962634015954636
1747995270.712526,0.15,-0.13962634015954636
1747995270.8136437,0.15,-0.13962634015954636
1747995270.9144852,0.15,-0.13962634015954636
1747995271.014689,0.15,-0.13962634015954636
1747995271.1138594,0.15,-0.13962634015954636
1747995271.2135806,0.15,-0.13962634015954636
1747995271.31336,0.15,-0.13962634015954636
1747995271.413279,0.15,-0.13962634015954636
1747995271.513934,0.15,-0.13962634015954636
1747995271.613293,0.15,-0.13962634015954636
1747995271.7124505,0.15,-0.13962634015954636
1747995271.8134255,0.15,-0.13962634015954636
1747995271.9130554,0.0,0.0
